SetupId,SetupType,Direction,Status,DetectedAt,SetupBarTs,ReferenceEventTs,ReferenceEventType,SourceTF,ReferenceEventAnchorTs,ReferenceLevel,AbsorptionScore_v1,CtxRelVolumeSpike_v1,CtxDeltaSpike_v1,CtxOISpike_v1,CtxLiqSpike_v1,CtxWickReclaim_v1,RelVolume_20,DeltaAbsRatio_20,OIChangeAbsRatio_20,LiqTotalRatio_20,LifecycleStatus,InvalidatedAt,ExpiredAt,LifecycleBarsForward
348a050d3ba4527a4643d246,FAILED_BREAK_RECLAIM_SHORT,SHORT,CANDIDATE,2026-03-15 17:56:00+00:00,2026-03-15 17:56:00+00:00,2026-03-15 17:56:00+00:00,FAILED_BREAK_UP,H4,2026-03-15 17:55:00+00:00,71897.9,0,False,False,False,False,False,1.13342479289926,0.7168644747695797,1.0828912822158125,0.0,EXPIRED,,2026-03-15 18:08:00+00:00,12
2f3733b214631348300a78ed,FAILED_BREAK_RECLAIM_SHORT,SHORT,CANDIDATE,2026-03-15 17:57:00+00:00,2026-03-15 17:57:00+00:00,2026-03-15 17:57:00+00:00,FAILED_BREAK_UP,H4,2026-03-15 17:56:00+00:00,71897.9,1,False,False,False,False,True,1.476213794771885,0.546132252701312,0.47189123930458354,0.02251618350689559,EXPIRED,,2026-03-15 18:09:00+00:00,12
50ec51c066ed3df65ff4efee,FAILED_BREAK_RECLAIM_SHORT,SHORT,CANDIDATE,2026-03-15 17:57:00+00:00,2026-03-15 17:57:00+00:00,2026-03-15 17:57:00+00:00,FAILED_BREAK_UP,H1,2026-03-15 17:56:00+00:00,71897.9,1,False,False,False,False,True,1.476213794771885,0.546132252701312,0.47189123930458354,0.02251618350689559,EXPIRED,,2026-03-15 18:09:00+00:00,12
1549fabc49d0fd51c6a28098,FAILED_BREAK_RECLAIM_SHORT,SHORT,CANDIDATE,2026-03-15 20:42:00+00:00,2026-03-15 20:42:00+00:00,2026-03-15 20:42:00+00:00,FAILED_BREAK_UP,H4,2026-03-15 20:41:00+00:00,71897.9,3,True,True,True,False,False,2.897551646887008,2.5744479398918787,8.052941735576116,0.0,EXPIRED,,2026-03-15 20:54:00+00:00,12
24454fd3acd6619ccfc2b98a,FAILED_BREAK_RECLAIM_SHORT,SHORT,CANDIDATE,2026-03-15 22:09:00+00:00,2026-03-15 22:09:00+00:00,2026-03-15 22:09:00+00:00,FAILED_BREAK_UP,H1,2026-03-15 22:08:00+00:00,71971.8,2,True,False,True,False,False,1.798303099055664,0.03725403779846038,3.197536821305011,0.010222536761814895,EXPIRED,,2026-03-15 22:21:00+00:00,12
b95c944234d45f97dae11095,FAILED_BREAK_RECLAIM_SHORT,SHORT,CANDIDATE,2026-03-15 22:10:00+00:00,2026-03-15 22:10:00+00:00,2026-03-15 22:10:00+00:00,FAILED_BREAK_UP,H1,2026-03-15 22:09:00+00:00,71971.8,2,False,False,True,False,True,1.2914429347352974,0.28689993835932637,1.5122420613708212,0.0,EXPIRED,,2026-03-15 22:22:00+00:00,12
9ac4fc98df85573d0f97d6e7,FAILED_BREAK_RECLAIM_SHORT,SHORT,CANDIDATE,2026-03-15 22:12:00+00:00,2026-03-15 22:12:00+00:00,2026-03-15 22:12:00+00:00,FAILED_BREAK_UP,H4,2026-03-15 22:11:00+00:00,71897.9,1,True,False,False,False,False,1.5697397138590536,1.4754957238516266,0.35495441638024194,0.05880277549100318,EXPIRED,,2026-03-15 22:24:00+00:00,12
e8f603e3e03d99589af3f3cd,FAILED_BREAK_RECLAIM_SHORT,SHORT,CANDIDATE,2026-03-15 22:13:00+00:00,2026-03-15 22:13:00+00:00,2026-03-15 22:13:00+00:00,FAILED_BREAK_UP,H4,2026-03-15 22:12:00+00:00,71897.9,1,False,False,False,False,True,0.7074539392015988,0.2577849117174959,0.7399007268877774,0.0,EXPIRED,,2026-03-15 22:25:00+00:00,12
ffdcdb17d43045a878e62ee7,FAILED_BREAK_RECLAIM_SHORT,SHORT,CANDIDATE,2026-03-15 22:24:00+00:00,2026-03-15 22:24:00+00:00,2026-03-15 22:24:00+00:00,FAILED_BREAK_UP,H4,2026-03-15 22:23:00+00:00,71897.9,0,False,False,False,False,False,0.3224663023596107,0.18650530070449425,0.07250570173912,0.0,INVALIDATED,2026-03-15 22:26:00+00:00,,12
949de83f4797eecd0ee25333,FAILED_BREAK_RECLAIM_SHORT,SHORT,CANDIDATE,2026-03-15 22:25:00+00:00,2026-03-15 22:25:00+00:00,2026-03-15 22:25:00+00:00,FAILED_BREAK_UP,H4,2026-03-15 22:24:00+00:00,71897.9,2,False,True,False,False,True,1.4644173233203788,2.6424653441866632,0.8605814856352824,0.0,INVALIDATED,2026-03-15 22:26:00+00:00,,12
ad319939d2ff6624dea8267b,FAILED_BREAK_RECLAIM_SHORT,SHORT,CANDIDATE,2026-03-15 22:27:00+00:00,2026-03-15 22:27:00+00:00,2026-03-15 22:27:00+00:00,FAILED_BREAK_UP,H4,2026-03-15 22:26:00+00:00,71897.9,1,False,False,True,False,False,0.419225261394428,0.7721916651568553,1.6049628186264455,0.0,INVALIDATED,2026-03-15 22:28:00+00:00,,12
334f254906762581c50d6ae7,FAILED_BREAK_RECLAIM_SHORT,SHORT,CANDIDATE,2026-03-15 22:29:00+00:00,2026-03-15 22:29:00+00:00,2026-03-15 22:29:00+00:00,FAILED_BREAK_UP,H4,2026-03-15 22:28:00+00:00,71897.9,0,False,False,False,False,False,0.2742974951705329,0.7351264336977668,0.11215301207571109,0.0,INVALIDATED,2026-03-15 22:31:00+00:00,,12
b139702cf5c99849ef88b759,FAILED_BREAK_RECLAIM_SHORT,SHORT,CANDIDATE,2026-03-15 22:30:00+00:00,2026-03-15 22:30:00+00:00,2026-03-15 22:30:00+00:00,FAILED_BREAK_UP,H4,2026-03-15 22:29:00+00:00,71897.9,0,False,False,False,False,False,0.41986603001588463,0.7778256528457692,0.2558069683613418,0.0,INVALIDATED,2026-03-15 22:31:00+00:00,,12
